Be more positive;male;jota5689;Personal Growth;NaN;#NewYearsResolution be myself and don't feel guilty for it.;NaN;2014-12-29T06:37:00;2014-12-29;5,49575E+17;Boise, Idaho;ID;NaN;West
Manage debt;female;thally_tica;Finance;NaN;RT @tyler_e3: I have to definitely make it a priority to pay my tithes every week.. #NewYearsResolution;NaN;2014-12-29T06:42:00;2014-12-29;5,49576E+17;kannapolis. huntsville. miami.;FL;Central Time (US & Canada);South
Have another baby;male;HarlemGetsMoney;Family/Friends/Relationships;NaN;#NewYearsResolution take @skyewrita for drinks;NaN;2014-12-29T06:44:00;2014-12-29;5,49577E+17;New York City;NY;Eastern Time (US & Canada);Northeast
Spend more time on my hobby;male;llcooltray;Recreation & Leisure;NaN;@RadioNOW1009 play some new songs. Sick of hearing the same songs! #NewYearsResolution;NaN;2014-12-29T06:45:00;2014-12-29;5,49577E+17;Plainfield, Indiana;IN;NaN;Midwest
Humor about Time Management/Organization Resolutions;male;brianengles;Humor;NaN;3. Challenge more people to duel. #NewYearsResolution;NaN;2014-12-29T06:57:00;2014-12-29;5,4958E+17;Cape Cod;MA;NaN;Northeast
Set up a home gym;female;jennie_diaz;Health & Fitness;NaN;Yesterday I did yoga for the first time at the beach and loved it! Can't wait to do more!  http://t.co/s1WZ4cKegt #yoga #NewYearsResolution;NaN;2014-12-29T06:57:00;2014-12-29;5,4958E+17;Miami & Atlanta;FL;NaN;South
Lose weight;male;JoelSandersExos;Health & Fitness;NaN;Lose weight. get in shape. eat healthier... subjective goals that change like the wind. Aim for a measurable #newyearsresolution instead;NaN;2014-12-29T07:00:00;2014-12-29;5,49581E+17;Phoenix;AZ;Eastern Time (US & Canada);West
Spend more time on my hobby;male;k7movingdoodles;Recreation & Leisure;NaN;Fuck it.  I'm starting my #NewYearsResolution  early.  Daily #figuredrawing  sessions;NaN;2014-12-29T07:07:00;2014-12-29;5,49583E+17;Chicago, IL;IL;NaN;Midwest
Watch less TV;male;glenn_wilkerson;Personal Growth;NaN;#lovethissong I think this will be my 2015 #NewYearsResolution  Carolina Liar - Show Me What I'm Looking For (Vid??_: http://t.co/UjV5FFL12g;NaN;2014-12-29T07:11:00;2014-12-29;5,49583E+17;abingdon, md;MD;Eastern Time (US & Canada);South
Pay off bill(s);male;BrianOfsie1;Finance;NaN;To a new year &amp; new beginnings! #NewYearsResolution #realestate #mortgage #finance #SuccessfulDay #GOBIG http://t.co/DaislBnu4N;NaN;2014-12-29T07:12:00;2014-12-29;5,49584E+17;Garden City, NY ;NY;NaN
Humor about Family/Friends/Relationships Resolutions;male;craigrlowell;Humor;NaN;My #NewYearsResolution is to lower my standards so you people don't disappoint me so much this year.;NaN;2014-12-29T07:27:00;2014-12-29;5,49588E+17;Brooklyn, NY;NY;NaN;Northeast
Re-organize;male;dwyfi1;Time Management/Organization;NaN;@PantherShane yeah me too, I gotta streamline that offlane Bristle #NewYearsResolution #GrowtheMMR;NaN;2014-12-29T07:28:00;2014-12-29;5,49588E+17;New York, NY;NY;Eastern Time (US & Canada);Northeast
Excersize More;male;Awd3495;Health & Fitness;NaN;#NewYearsResolution run everyday.;NaN;2014-12-29T07:30:00;2014-12-29;5,49588E+17;Oklahoma City;OK;Mountain Time (US & Canada);South
Work for myself;female;jessrunsontea;Career;NaN;#NewYearsResolution get to work before 11am;NaN;2014-12-29T07:30:00;2014-12-29;5,49588E+17;Cape May, NJ;NJ;Eastern Time (US & Canada);Northeast
Humor about not Resolutions in general;male;WriterChrisM;Humor;NaN;RT @downhomethought: To resolve or not to resolove? http://t.co/bgBhlqmWrW #blog #blogging #MondayBlogs @MondayBlogs #NewYearsResolution #N??_;NaN;2014-12-29T07:31:00;2014-12-29;5,49588E+17;Smoky Mountains, NC;NC;NaN;South
Learn better time management practices;female;RIMerideth;Time Management/Organization;NaN;This week I will do better at work/life balance!   #NewYearsResolution;NaN;2014-12-29T07:45:00;2014-12-29;5,49592E+17;Las Vegas;NV;Pacific Time (US & Canada);West
Re-organize;male;GHW55;Time Management/Organization;NaN;Easy #NewYearsResolution - clean chimney of wood-burning fireplace annually!  Not every five years or so like me... #ChimneySweep;NaN;2014-12-29T07:47:00;2014-12-29;5,49592E+17;Newark, Delaware;DE;NaN;South
Spread Peace;female;CivilianConnect;Philanthropic;NaN;Touch somebody??s life with goodness, love, &amp; understanding.  Get involved in helping somebody else. #newyearsresolution;NaN;2014-12-29T07:55:00;2014-12-29;5,49594E+17;Chandler, AZ;AZ;Arizona
Other;male;Dpalumbo28;Personal Growth;NaN;RT @JustDuncIt: #NewYearsResolution eat more Chipotle;NaN;2014-12-29T07:55:00;2014-12-29;5,49594E+17;Brookhaven/Chester Heights;PA;Central Time (US & Canada);Northeast
Eat fewer carbs;male;Bad_Episode;Health & Fitness;NaN;My new years resolutions are mostly a list of cheeses I want to eat#NewYearsResolution #NewYear #NewYear2015 http://t.co/y7R6FC5jpA;NaN;2014-12-29T08:01:00;2014-12-29;5,49596E+17;Astoria, NY;NY;NaN;Northeast
Spend more time with family;male;chrisbush88;Family/Friends/Relationships;NaN;What are your #NewYearsResolution? Mine? Spend more time w/family, get down to 210lbs, &amp; start the business I've been thinking about #goals;NaN;2014-12-29T08:02:00;2014-12-29;5,49596E+17;Phoenix;AZ;Arizona
Take a trip;female;JamieLV24;Recreation & Leisure;NaN;I am not flying over any large bodies of water until planes stop disappearing #NewYearsResolution;NaN;2014-12-29T08:04:00;2014-12-29;5,49597E+17;Northern Virginia & Blacksburg;VA;Pacific Time (US & Canada);South
Go to Europe;male;DrBenFung;Recreation & Leisure;NaN;Take up a recreational sport for 2015.#NewYearsResolution #Encouragement #YouAreWorthIt;NaN;2014-12-29T08:04:00;2014-12-29;5,49597E+17;In service to others??San Diego;CA;Pacific Time (US & Canada);West
Get a new job;male;woodisgood88;Career;NaN;#NewYearsResolution find a job that respects their employees time away from work _???;NaN;2014-12-29T08:11:00;2014-12-29;5,49599E+17;Kansas City, MO;MO;NaN;Midwest
Adopt a pet;female;Breezycanz;Personal Growth;NaN;My New Years resolution: have more patients- let things I can't control go- build my confidence??_?_?_???#NewYearsResolution;NaN;2014-12-29T08:26:00;2014-12-29;5,49602E+17;Buffalo, NY?????;NY;NaN;Northeast
Find a Girlfriend;male;ITSDREWBABY;Family/Friends/Relationships;NaN;I Need Wifey Material For 2015 #NewYearsResolution;NaN;2014-12-29T08:26:00;2014-12-29;5,49602E+17;ATLANTA;GA;Eastern Time (US & Canada);South
Spread Peace;female;lalalalyndsey02;Philanthropic;NaN;Can I make a #NewYearsResolution for the world? Stop being so mean and judge mental and just be happy and love each other! #sickofallthehate;NaN;2014-12-29T08:33:00;2014-12-29;5,49604E+17;Seattle;WA;Pacific Time (US & Canada);West
Humor about Time Management/Organization Resolutions;female;WhitneyDineen;Humor;NaN;Two of the saddest words ever uttered...tight underwear. #NewYearsResolution #Pleasesayitsnotso #ouch;NaN;2014-12-29T08:33:00;2014-12-29;5,49604E+17;Oregon;OR;NaN;West
Save money;male;stephenericward;Finance;NaN;The moment you stop investing in yourself is the moment you have written off future dividends in life. #NewYearsResolution;NaN;2014-12-29T08:37:00;2014-12-29;5,49605E+17;Greenville Sc;SC;Eastern Time (US & Canada);South
Be better at keeping in touch with loved ones or friends;female;chosking;Family/Friends/Relationships;NaN;Don't go out of your way for people who won't go out of their way for you. #NewYearsResolution;NaN;2014-12-29T08:42:00;2014-12-29;5,49607E+17;Foxboro, MA;MA;Eastern Time (US & Canada);Northeast
Excersize More;female;AngelaKochuba;Health & Fitness;NaN;@CaryCitizen: #NewYearsResolution is to exercise by playing tennis at Cary Tennis Park and join leagues at http://t.co/9ZTUc2Si9h!;NaN;2014-12-29T08:45:00;2014-12-29;5,49607E+17;Cary, NC;NC;Atlantic Time (Canada);South
Respect Others;male;Bluecat61;Personal Growth;NaN;I resolve to destress, uncomplicate, love more, hate less in 2015. #NewYearsResolution;NaN;2014-12-29T08:46:00;2014-12-29;5,49607E+17;Texas;TX;NaN;South
Humor about New Years;male;LouisMartinJr;Humor;NaN;My New Years Resolution is 1080p... is this thing on (pats the mic)? #NewYearsResolution #NewYear #Joke;NaN;2014-12-29T08:48:00;2014-12-29;5,49608E+17;Atlanta, Georgia;GA;Eastern Time (US & Canada);South
Be more positive;female;dkafka;Personal Growth;NaN;2015 NY Resolution: remove all things in my life that make me unhappy.  One checkmark already down a few days early! #NewYearsResolution;NaN;2014-12-29T08:50:00;2014-12-29;5,49609E+17;Savannah;GA;Eastern Time (US & Canada);South
Eat Less Sugar;male;USA_BladeRunner;Health & Fitness;NaN;got to cut out my sugar and sodium salt addictions for 2015..all my other addictions i am happy with ;o)  #newyearsresolution;NaN;2014-12-29T08:51:00;2014-12-29;5,49609E+17;Orlando,Florida-Sunshine State;FL;Eastern Time (US & Canada)
Start a new business;female;RepMarciaFudge;Career;NaN;2015 is almost here! My #NewYearsResolution is to work to ensure more educational opportunities for the people of my district. What's yours?;NaN;2014-12-29T08:53:00;2014-12-29;5,49609E+17;Cleveland, OH;OH;Eastern Time (US & Canada);Midwest
Improve my body;female;AidaMarieX;Health & Fitness;NaN;I was gonna make my #NewYearsResolution about losing 20 lbs. but then I went to @tacobell and I lost control.....I'll try again next week!;NaN;2014-12-29T08:54:00;2014-12-29;5,49609E+17;Vineland, NJ;NJ;NaN;Northeast
Have a baby;female;jessterGinger;Family/Friends/Relationships;NaN;RT @pinkiepi301: #NewYearsResolution 1: smile more, maybe I'll collect friends;NaN;2014-12-29T09:00:00;2014-12-29;5,49611E+17;??detroit??;MI;Eastern Time (US & Canada);Midwest
Improve my attitude;female;darksithqueen;Personal Growth;NaN;Trying to be more positive in my life &amp; be more motivated to do things._??_???_???#NewYearsResolution;NaN;2014-12-29T09:03:00;2014-12-29;5,49612E+17;LA;CA;Pacific Time (US & Canada)
Take a trip;male;ily5466;Recreation & Leisure;NaN;???@ImpossibleUSA: Lazy last days of the year. Time to pen a #NewYearsResolution or two http://t.co/IhhTaYQIk4?? take more pictures _???;NaN;2014-12-29T09:04:00;2014-12-29;5,49612E+17;mn;MN;NaN;Midwest
Get dream job;female;DeannaSteinle;Career;NaN;Waiting on #literaryagencies to respond make me so excited and nervous. #publishing #editing #newauthor #NewYearsResolution #hope;NaN;2014-12-29T09:07:00;2014-12-29;5,49613E+17;TN;TN;Eastern Time (US & Canada);South
See a Concert/Show;male;Ken_German;Recreation & Leisure;NaN;Listen to Johnny Flexx-ONLY Remix by Benny Hughe$ #np on #SoundCloudhttps://t.co/pWtfyVvaZs #NewYears #NewYearsResolution;NaN;2014-12-29T09:08:00;2014-12-29;5,49613E+17;Tampa, FL;FL;NaN;South
Read more books;female;rachelcaine;Personal Growth;NaN;I need to read Station Eleven. And so many more things. #NewYearsResolution;NaN;2014-12-29T09:14:00;2014-12-29;5,49614E+17;Fort Worth, Texas;TX;Central Time (US & Canada);South
Focus on my self;female;pixiehulagirl;Personal Growth;NaN;#NewYearsResolution All I really want... http://t.co/4W1plbhoZQ;NaN;2014-12-29T09:15:00;2014-12-29;5,49615E+17;Hawaii;HI;Hawaii;West
Lose weight;male;rc_kris;Health & Fitness;NaN;@BaseballLife126 yeah that's true. Especially the fitness goals. Lol #NewYearsResolution;NaN;2014-12-29T09:17:00;2014-12-29;5,49615E+17;Deltona/Orlando/Lakeland FL;FL;Pacific Time (US & Canada);South
Re-organize;male;VinVasan;Time Management/Organization;NaN;My #NewYearsResolution will be to read articles completely and close tabs and not let them linger throughout the day.;NaN;2014-12-29T09:21:00;2014-12-29;5,49616E+17;Plano, TX;TX;Central Time (US & Canada);South
Humor about Personal Growth and Interests Resolutions;male;Ryan_Casey5;Humor;NaN;In 2015 imma be a wigger. #NewYearsResolution #NawImSayin #NoRagrets;NaN;2014-12-29T09:24:00;2014-12-29;5,49617E+17;Canton,.TX;TX;NaN;South
Stop/Quit Drinking;female;DinaJ;Health & Fitness;NaN;@Cariloha To be more positive in 2015 and I hope to get healthy by exercising &amp; drinking more water! #HashtagOfTheWeek  #NewYearsResolution;NaN;2014-12-29T09:25:00;2014-12-29;5,49617E+17;Michigan;MI;Eastern Time (US & Canada)
Excersize More;female;MmLoriann;Health & Fitness;NaN;Fierce it is! #NewYearsResolution #gymmotivation #fierce #fitfam #girlswholift http://t.co/HFOXVG7Nz3;NaN;2014-12-29T09:31:00;2014-12-29;5,49619E+17;Texas, USA;TX;NaN;South
Start a new business;male;RadicalREagent;Career;NaN;My #NewYearsResolution ?  Not die. Oh and list or sell a million dollar home. That too.;NaN;2014-12-29T09:32:00;2014-12-29;5,49619E+17;Newburgh, Indiana;IN;Central Time (US & Canada);Midwest
Improve my body;male;MikeFeeneyHere;Health & Fitness;NaN;2015 will be the year I figure out where the gym I've belonged to for five years is located. #NewYearsResolution;NaN;2014-12-29T09:33:00;2014-12-29;5,49619E+17;New York, NY;NY;Eastern Time (US & Canada);Northeast
Humor about Personal Growth and Interests Resolutions;female;mrsbnjcwilson;Humor;NaN;My #NewYearsResolution is to stop using so many Emojis. _???_???_??__???_??_???_???_???_???_???_???_???_??? #justkidding _???;NaN;2014-12-29T09:37:00;2014-12-29;5,4962E+17;Kentucky;KY;Eastern Time (US & Canada);South
Humor about Career Resolutions;male;JordanNorman93;Humor;NaN;@iGrowBeard: #NewYearsResolution Offend more peopleHahaha yes !! _?????????;NaN;2014-12-29T09:41:00;2014-12-29;5,49621E+17;Thomasville,  NC;NC;NaN;South
Improve my attitude;female;theshyperformer;Personal Growth;NaN;new years resolution: learning to wear less makeup #makeuptransformation #NewYearsResolution;NaN;2014-12-29T09:45:00;2014-12-29;5,49622E+17;california;CA;NaN;West
Humor about Health and Fitness Resolutions;female;NotI_SaidTheCat;Humor;NaN;#NewYearsResolution: have a bikini car wash to pay for new titties like in Bad Teacher.;NaN;2014-12-29T09:48:00;2014-12-29;5,49623E+17;Long Island;NY;Eastern Time (US & Canada);Northeast
Read more books;male;Jdharden;Personal Growth;NaN;RT @VinVasan: My #NewYearsResolution will be to read articles completely and close tabs and not let them linger throughout the day.;NaN;2014-12-29T09:51:00;2014-12-29;5,49624E+17;Houston, Texas;TX;Central Time (US & Canada);South
Excersize More;female;Foodaddictbetty;Health & Fitness;NaN;Still tweaking my fitness and healthy lifestyle plan. Goals are the same. #NewYearsResolution #WeightLossJourney;NaN;2014-12-29T09:52:00;2014-12-29;5,49624E+17;New Orleans;LA;NaN;South
Improve my body;female;jeanieschmaltz;Health & Fitness;NaN;@CorePowerYoga getting a jumpstart on my #NewYearsResolution #fit #strong #healthy #happy;NaN;2014-12-29T09:58:00;2014-12-29;5,49626E+17;Honolulu Hawaii;HI;Hawaii;West
Ask for a raise;male;adamgerston;Career;NaN;Following up with people is half the battle in driving new business. #NewYearsResolution;NaN;2014-12-29T09:59:00;2014-12-29;5,49626E+17;San Jose, CA ;CA;Pacific Time (US & Canada);West
Improve my attitude;female;edgyjunecleaver;Personal Growth;NaN;Trying to Live in the now: my #Newyearsresolution for #2015 http://t.co/0FpxXKIERY;NaN;2014-12-29T10:01:00;2014-12-29;5,49626E+17;Loveland, Colorado;CO;Hawaii;West
Humor about Personal Growth and Interests Resolutions;male;TroubledMax;Humor;NaN;My New Year's resolution is to get these frigging Christmas songs to stop playing over and over in my head. #NewYearsResolution;NaN;2014-12-29T10:05:00;2014-12-29;5,49627E+17;Los Angeles;CA;Eastern Time (US & Canada);West
Learn to play an instrument;female;Dawni2;Education/Training;NaN;#NewYearsResolution  to learn how to play @MUSES #knightsofCydonia on drums or something that resembles Knights of Cydonia. @Dominic_Howard;NaN;2014-12-29T10:12:00;2014-12-29;5,49629E+17;New York;NY;Eastern Time (US & Canada);Northeast
Be more positive;female;Ekki1319;Personal Growth;NaN;Thinking of resolutions for the New Year makes me realize how much I need to improve... Correct? #NewYearsResolution http://t.co/keVFawxz7K;NaN;2014-12-29T10:12:00;2014-12-29;5,49629E+17;Maryland, United States;MD;NaN;South
Humor about not Resolutions in general;male;podslurp;Humor;NaN;#NewYearsResolution 9) tickle the ivories10) poach a rhino11) strange bedfellows12) support my congressman13) condescend a janitor14);NaN;2014-12-29T10:35:00;2014-12-29;5,49635E+17;London, Warsaw, or New York;NY;Eastern Time (US & Canada);Northeast
Humor about Health and Fitness Resolutions;male;cebsilver;Humor;NaN;#NewYearsResolution stop bringing pot brownies to work;NaN;2014-12-29T10:42:00;2014-12-29;5,49637E+17;SRQ FLA;FL;Eastern Time (US & Canada);South
Save money;male;mikeakamichaelc;Finance;NaN;New years #resolutions ..$pend le$$ , get more rest , work out more often...#NewYearsResolution;NaN;2014-12-29T10:42:00;2014-12-29;5,49637E+17;new jersey;NJ;NaN;Northeast
Lose weight;female;KhayeBayBay;Health & Fitness;NaN;RT @GisforGift: Our #NewYearsResolution is to eat less like this &amp; fit back into our pants. http://t.co/vSsfCTyoIH http://t.co/Sl4lFz4Ysb;NaN;2014-12-29T10:43:00;2014-12-29;5,49637E+17;SF, CA;CA;Arizona
Other;male;cebsilver;Humor;NaN;#NewYearsResolution throwing toast off the overpass;NaN;2014-12-29T10:46:00;2014-12-29;5,49638E+17;SRQ FLA;FL;Eastern Time (US & Canada);South
Get a tattoo;male;JamieJoBrown;Personal Growth;NaN;This year my new years resolution is too get the tattoo I have always wanted! #NewYearsResolution #tattoo;NaN;2014-12-29T10:49:00;2014-12-29;5,49638E+17;Nashville,TN;TN;Central Time (US & Canada);South
Humor about New Years;male;cebsilver;Humor;NaN;#NewYearsResolution selfie sticks;NaN;2014-12-29T10:55:00;2014-12-29;5,4964E+17;SRQ FLA;FL;Eastern Time (US & Canada);South
Humor about Recreation and Leisure Resolutions;female;mommacuisine;Humor;NaN;???@cebsilver: #NewYearsResolution selfie sticks?? Hahaha!;NaN;2014-12-29T10:56:00;2014-12-29;5,4964E+17;Chicago;IL;Central Time (US & Canada);Midwest
Run a half / full marathon;female;realconniecliff;Health & Fitness;NaN;Thinking of starting #marathontraining   Would be my 3d. I have no choice, my fave food group is dessert! #NewYearsResolution #running;NaN;2014-12-29T10:57:00;2014-12-29;5,4964E+17;Miami;FL;Eastern Time (US & Canada);South
Other;male;NRK_the_dick;Recreation & Leisure;NaN;No more subtweeting #NewYearsResolution;NaN;2014-12-29T11:01:00;2014-12-29;5,49641E+17;San Antonio;TX;Central Time (US & Canada);South
Other;male;cebsilver;Humor;NaN;#NewYearsResolution wearable tech underpants;NaN;2014-12-29T11:03:00;2014-12-29;5,49642E+17;SRQ FLA;FL;Eastern Time (US & Canada);South
Other;male;bccosta;Finance;NaN;My #NewYearsResolution is to buy a #Ps4 as soon as possible.;NaN;2014-12-29T11:19:00;2014-12-29;5,49646E+17;Saint Petersburg, FL ;FL;Quito;South
Humor about New Years;male;JordanOwens45;Humor;NaN;I don't even remember 2014. #NewYearsResolution;NaN;2014-12-29T11:25:00;2014-12-29;5,49647E+17;Kingsport, TN;TN;Eastern Time (US & Canada);South
Humor about Health and Fitness Resolutions;female;lisamarieb12;Humor;NaN;My New Years resolution with @Rachelx2x is to use the _?_ emoji enough to keep it in our recently used #NewYearsResolution;NaN;2014-12-29T11:26:00;2014-12-29;5,49648E+17;Pittsburgh;PA;Eastern Time (US & Canada);Northeast
Have a baby;female;ThePennyCloset_;Family/Friends/Relationships;NaN;Stop giving so much love to people that don't deserve it #overmycapacity #NewYearsResolution;NaN;2014-12-29T11:27:00;2014-12-29;5,49648E+17;Los Angeles, California;CA;Pacific Time (US & Canada);West
Invest for retirement;female;DealiciousMom;Finance;NaN;My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/D0efgp7sXq;NaN;2014-12-29T11:29:00;2014-12-29;5,49648E+17;California;CA;Pacific Time (US & Canada);West
Other;female;brelambert;Recreation & Leisure;NaN;Let's be honest -- the only real #NewYearsResolution we need to make is seeing #Taken3 as soon as possible.;NaN;2014-12-29T11:30:00;2014-12-29;5,49649E+17;San Francisco;CA;Pacific Time (US & Canada);West
Eat healthier;female;JennyL0vett;Health & Fitness;NaN;I have #NewYearsResolution ideas &amp; really should just pick one. #1 Eat Better. Ok, maybe I'll just give up Coke;NaN;2014-12-29T11:33:00;2014-12-29;5,49649E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Spend more time on my hobby;female;JennyL0vett;Recreation & Leisure;NaN;I have #NewYearsResolution ideas &amp; really should just pick one. #3 Read 52 books. Ok a book a week. Or start w/a book a month #amreading;NaN;2014-12-29T11:34:00;2014-12-29;5,4965E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Humor about not Resolutions in general;male;Phill_nTheBlank;Humor;NaN;#NewYearsResolution - Fix the other 99 problems.;NaN;2014-12-29T11:35:00;2014-12-29;5,4965E+17;Houston, TX;TX;Eastern Time (US & Canada);South
Spend more time on my hobby;female;JennyL0vett;Recreation & Leisure;NaN;I have #NewYearsResolution ideas &amp; really should just pick one. #4 Write two novels &amp; edit the four sitting on my computer. #amwriting;NaN;2014-12-29T11:35:00;2014-12-29;5,4965E+17;Alexandria, Virginia;VA
Be more positive;female;suzana33074;Personal Growth;NaN;#NewYearsResolution LIVE LIFE EVERYDAYWITH A SMILE!;NaN;2014-12-29T11:35:00;2014-12-29;5,4965E+17;NYC;NY;Eastern Time (US & Canada);Northeast
Get my degree;female;JennyL0vett;Education/Training;NaN;I have #NewYearsResolution ideas &amp; really should just pick one. #5 Learn to bake bread. Surely I can do that in the next 365 days #bakewell;NaN;2014-12-29T11:36:00;2014-12-29;5,4965E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Other;female;JennyL0vett;Personal Growth;NaN;I have #NewYearsResolution ideas &amp; really should just pick one. #6 Learn to Play the Piano.... need to BUY a piano first;NaN;2014-12-29T11:36:00;2014-12-29;5,4965E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Learn a new language;female;grumpy1970;Education/Training;NaN;@Cariloha: My resolution is to get my certification in medical billing and coding! #HashtagOfTheWeek  #NewYearsResolution;NaN;2014-12-29T11:37:00;2014-12-29;5,4965E+17;Race City, NC, USA;NC;Eastern Time (US & Canada);South
Find a Girlfriend;female;bkap34;Family/Friends/Relationships;NaN;I always invest so much time into the wrong people.. whennnn will I learn?! #NewYearsResolution ?!?! #IThinkYes;NaN;2014-12-29T11:39:00;2014-12-29;5,49651E+17;BEANTOWN;MA;Quito;Northeast
Eat less meat;female;britpop86;Health & Fitness;NaN;I also need to cut back on the fries and the potatoes chip too. #NewYearsResolution;NaN;2014-12-29T11:41:00;2014-12-29;5,49651E+17;Baltimore, MD;MD;Eastern Time (US & Canada);South
Make more money;male;DannyCinicic;Career;NaN;#newyearsresolution Quit #writng and find a job where I only care about dollar signs and not stars.;NaN;2014-12-29T11:41:00;2014-12-29;5,49651E+17;New York;NY;NaN;Northeast
Excersize More;male;tylerhogg76;Health & Fitness;NaN;Better enjoy the gym while I can, because after Wednesday there won't be a treadmill open.  #NewYearsResolution #GymWillBeNormalByFebruary;NaN;2014-12-29T11:43:00;2014-12-29;5,49652E+17;Pasco, WA;WA;Pacific Time (US & Canada);West
Watch less TV;female;JennyL0vett;Personal Growth;NaN;I have #NewYearsResolution ideas &amp; really should pick one. #9 Turn off the TV. I LOVE @NCIS_CBS so that might be a prob;NaN;2014-12-29T11:43:00;2014-12-29;5,49652E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Go to the gym more;female;JennyL0vett;Health & Fitness;NaN;I have #NewYearsResolution ideas &amp; really should pick one. #10 Work Out Every Day. It's such a stress reliever I need to!;NaN;2014-12-29T11:45:00;2014-12-29;5,49652E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Focus on my self;male;NateSmoyer;Personal Growth;NaN;I resolve to practice a full day of no work and full of contemplation or play, once a week. #CIALDINI2015 #NewYearsResolution;NaN;2014-12-29T11:45:00;2014-12-29;5,49653E+17;Bellingham, WA;WA;Pacific Time (US & Canada);West
Quit smoking;female;JP8675;Health & Fitness;NaN;@Cariloha I'd Like to get Organized,Take better care of myself, eat healthier &amp; exercise regularly  #HashtagOfTheWeek  #NewYearsResolution;NaN;2014-12-29T11:47:00;2014-12-29;5,49653E+17;MA, Boston Strong;MA;Eastern Time (US & Canada)
Be more positive;female;haileewaltz97;Personal Growth;NaN;Worry a little less.#NewYearsResolution;NaN;2014-12-29T11:48:00;2014-12-29;5,49653E+17;Kalamazoo, MI;MI;Eastern Time (US & Canada);Midwest
Humor about Family/Friends/Relationships Resolutions;male;sgoldstandard;Humor;NaN;My #NewYearsResolution is to get along better with Starbucks lovers.;NaN;2014-12-29T11:49:00;2014-12-29;5,49653E+17;Cincinnati | Washington, DC;DC;Eastern Time (US & Canada);South
Clean something;female;JennyL0vett;Time Management/Organization;NaN;I have #newyearsresolution ideas &amp; really should pick one.  #14 Clean Out the Desk,  cause yuck clutter http://t.co/LcBZzhZOSb;NaN;2014-12-29T11:49:00;2014-12-29;5,49653E+17;Alexandria, Virginia;VA;Mountain Time (US & Canada)
Other;female;AmyVernon;Health & Fitness;NaN;My #TalentPool #NewYearsResolution is to take better care of my health in 2015. @GetTalentedly cc @tcc4348 @scotthbrown;NaN;2014-12-29T11:50:00;2014-12-29;5,49654E+17;New York City;NY;Eastern Time (US & Canada);Northeast
Humor about Family/Friends/Relationships Resolutions;female;TinyPrideFreak;Humor;NaN;A #NewYearsResolution for @FrankieJGrande: #FollowMeBackFrankie! Oh! @ArianaGrande can join the fun too, if she wants! ;D;NaN;2014-12-29T11:51:00;2014-12-29;5,49654E+17;Knoxville, Tennessee;TN;Pacific Time (US & Canada)
Be more friendly;male;baigsorcl;Personal Growth;NaN;2015 I will start my blogging again #NewYearsResolution;NaN;2014-12-29T11:52:00;2014-12-29;5,49654E+17;Chicago, IL, USA;IL;Central Time (US & Canada);Midwest
Humor about Health and Fitness Resolutions;female;chosking;Humor;NaN;#NewYearsResolution I'm gonna swing from the chandelier;NaN;2014-12-29T11:52:00;2014-12-29;5,49654E+17;Foxboro, MA;MA;Eastern Time (US & Canada);Northeast
Eat healthier;female;JennyL0vett;Health & Fitness;NaN;I have #NewYearsResolution ideas &amp; have let the office weigh in: lose weight, get organized, learn Spanish or Tagalog or something, &amp; travel;NaN;2014-12-29T11:54:00;2014-12-29;5,49655E+17;Alexandria, Virginia;VA
Be more positive;male;DannysHaus;Personal Growth;NaN;RT @YPFANS_USA: Let me turn you straight ???@DannysHaus: My #NewYearsResolution is to come out the closet _???_????;NaN;2014-12-29T11:54:00;2014-12-29;5,49655E+17;Long Beach Ca;CA;Pacific Time (US & Canada);West
Improve my body;female;amandafayswagga;Health & Fitness;NaN;RT @ABeeeeez: #NewYearsResolution Get Amanda's Bod http://t.co/2joissY1kw;NaN;2014-12-29T11:54:00;2014-12-29;5,49655E+17;midland, texas;TX;Central Time (US & Canada);South
Other;male;mattmarton;Personal Growth;NaN;This coming year, I promise to make more of an effort to shave my back more thoroughly. #NewYearsResolution;NaN;2014-12-29T12:00:00;2014-12-29;5,49656E+17;Columbia, MD;MD;Eastern Time (US & Canada);South
Re-organize;female;mohrediting;Time Management/Organization;NaN;I'm getting organized in 2015, y'all: http://t.co/Mwl1pwtgUL What are your resolutions for the new year? #bulletjournal #NewYearsResolution;NaN;2014-12-29T12:01:00;2014-12-29;5,49656E+17;Winter Park, FL;FL;NaN;South
Save money;female;nxsebleed;Finance;NaN;My #NewYearsResolution is to make more money. Thanks to @l00tapp that is possible! http://t.co/t35bGJLlUS;NaN;2014-12-29T12:01:00;2014-12-29;5,49657E+17;St. Petersburg, FL;FL;Eastern Time (US & Canada);South
Humor about not Resolutions in general;male;M562_;Humor;NaN;???@DannysHaus: My #NewYearsResolution is to come out the closet _???_???? GOOOOODLUCK_??;NaN;2014-12-29T12:02:00;2014-12-29;5,49657E+17;Los Angeles;CA;Pacific Time (US & Canada);West
